type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,5025254,0,110,0,0,5.20895,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 19 -5 19 -6 19 -6 18 -7 19 -7 18 -7 18 -8 17 -8 18 -9 17 -9 17 -9 17 -9 16 -10 16 -9 16 -9 15 -9 15 -9 15 -9 14 -9 15 -9 15 -9 14 -9 14 -9 14 -8 14 -8 14 0 0 -8 14 -7 14 -7 14 -6 14 -6 14 -6 14 -6 14 -6 14 -6 14 -5 14 -5 14 -5 14 -4 14 -5 14 -4 15 -3 15 -3 15 -3 15 -3 15 -3 15 -3 15 -3 15 -2 15 -2 15 -2 15 -1 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,6032157,0,110,0,0,6.2158,384,[110 96 6 0 0 0 0 0 0 0 0 0 19 0 19 1 19 2 19 3 19 3 19 3 19 4 18 4 18 5 17 5 17 5 17 5 17 5 17 5 16 5 16 6 16 6 16 5 15 6 16 5 15 5 15 5 15 5 15 4 15 4 15 4 0 0 14 4 14 4 15 4 14 3 14 3 14 2 14 2 14 2 14 2 14 1 15 1 14 1 14 0 14 0 14 0 15 0 15 0 14 -1 15 -1 14 -1 15 -1 15 -2 15 -2 15 -2 15 -2 15 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,7026017,0,110,0,0,7.20963,384,[110 96 6 0 0 0 0 0 0 0 0 0 -14 15 -14 14 -15 14 -15 13 -15 13 -15 12 -16 11 -17 11 -16 11 -16 10 -16 10 -16 10 -17 9 -16 9 -16 9 -16 9 -16 9 -15 9 -15 9 -16 8 -15 8 -15 9 -15 8 -14 8 -15 9 -14 8 0 0 -14 9 -14 9 -13 9 -13 9 -12 9 -13 9 -13 9 -12 10 -12 10 -12 10 -11 10 -11 10 -11 11 -11 11 -10 11 -10 11 -10 12 -10 11 -10 12 -10 11 -10 12 -10 12 -10 13 -9 13 -9 13 -9 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,8031417,0,110,0,0,8.21504,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 -17 -12 -17 -11 -17 -11 -18 -10 -18 -10 -18 -10 -18 -9 -18 -9 -18 -8 -18 -7 -18 -7 -18 -7 -18 -6 -18 -7 -18 -6 -18 -7 -17 -6 -17 -6 -17 -6 -17 -6 -17 -6 -17 -6 -16 -5 -16 -5 -16 -6 -16 0 0 -7 -16 -7 -15 -7 -15 -7 -15 -7 -14 -7 -14 -7 -14 -8 -14 -8 -14 -8 -14 -8 -14 -9 -13 -9 -14 -9 -13 -9 -13 -10 -13 -10 -13 -10 -13 -10 -12 -11 -12 -11 -12 -11 -12 -11 -12 -11 -12 -11 -12 -11 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,9033927,0,110,0,0,9.2176,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 9 -18 10 -18 8 -18 8 -19 7 -19 7 -19 6 -19 6 -19 6 -19 5 -19 4 -19 4 -19 4 -19 4 -19 4 -19 4 -18 4 -17 4 -17 4 -17 4 -17 4 -17 4 -16 4 -16 4 -17 4 -16 4 0 0 -16 5 -16 5 -15 5 -15 5 -15 5 -15 5 -14 6 -14 6 -14 6 -14 6 -14 6 -14 7 -14 7 -14 7 -14 8 -14 8 -13 8 -13 8 -13 9 -13 9 -13 9 -13 9 -13 9 -12 9 -13 10 -12 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,10031235,0,110,0,0,10.2149,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 13 -16 12 -17 11 -17 11 -17 11 -17 10 -17 9 -18 9 -18 8 -18 8 -18 8 -18 8 -18 7 -18 7 -18 7 -17 7 -17 6 -16 6 -17 6 -17 6 -16 6 -16 6 -16 6 -15 6 -16 6 -15 6 0 0 -15 7 -15 6 -15 7 -15 7 -14 7 -14 7 -14 7 -14 8 -13 8 -14 8 -13 8 -13 8 -13 9 -13 9 -13 9 -13 9 -12 9 -12 9 -12 10 -12 10 -12 10 -12 10 -12 10 -11 10 -11 11 -11 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,11034287,0,110,0,0,11.2179,384,[110 96 6 0 0 0 0 0 0 0 0 0 -21 -2 -20 -3 -21 -4 -20 -4 -21 -5 -19 -5 -19 -5 -19 -6 -19 -6 -19 -7 -19 -7 -18 -8 -18 -8 -18 -8 -17 -7 -17 -8 -17 -7 -17 -7 -16 -7 -16 -7 -17 -7 -16 -7 -16 -7 -15 -7 -16 -7 -15 -7 0 0 -16 -6 -16 -6 -15 -5 -16 -5 -15 -5 -16 -5 -16 -4 -16 -4 -16 -4 -16 -4 -16 -4 -16 -3 -16 -3 -16 -2 -16 -3 -16 -2 -16 -2 -15 -1 -16 -1 -16 -1 -16 -1 -17 -1 -16 -1 -16 -1 -16 0 -16 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,12035587,0,110,0,0,12.2192,384,[110 96 6 0 0 0 0 0 0 0 0 0 -8 -19 -7 -19 -7 -19 -6 -20 -6 -20 -5 -20 -5 -20 -5 -20 -4 -20 -3 -19 -3 -20 -3 -20 -2 -19 -2 -19 -2 -19 -2 -19 -2 -18 -2 -18 -2 -18 -2 -18 -2 -17 -2 -18 -2 -17 -2 -17 -2 -17 -3 -17 0 0 -3 -16 -3 -16 -3 -16 -4 -16 -4 -15 -4 -16 -4 -15 -5 -15 -5 -15 -5 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 -15 -7 -15 -7 -14 -7 -14 -8 -14 -8 -14 -9 -14 -9 -14 -8 -14 -9 -14 -9 -14 -9 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,13034667,0,110,0,0,13.2183,384,[110 96 6 0 0 0 0 0 0 0 0 0 -19 7 -19 7 -20 6 -20 5 -20 5 -20 4 -19 4 -19 3 -19 3 -20 2 -19 2 -20 2 -19 1 -19 1 -19 1 -19 1 -18 1 -18 1 -18 1 -18 1 -17 1 -18 1 -17 1 -17 1 -17 1 -17 1 0 0 -16 1 -16 2 -16 2 -16 2 -16 2 -16 2 -16 3 -16 3 -15 3 -15 3 -15 3 -15 4 -15 5 -15 4 -15 5 -15 5 -15 5 -15 5 -14 6 -14 6 -15 6 -15 6 -15 6 -15 6 -15 7 -14 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,14032352,0,110,0,0,14.216,384,[110 96 6 0 0 0 0 0 0 0 0 0 -9 17 -9 17 -10 17 -10 17 -11 17 -11 16 -11 16 -11 15 -12 16 -12 15 -12 14 -13 15 -13 14 -13 13 -13 13 -13 13 -12 13 -12 13 -12 12 -12 13 -12 12 -12 12 -12 12 -12 12 -11 12 -11 12 0 0 -10 12 -11 12 -11 12 -10 12 -10 12 -9 12 -9 12 -9 12 -9 12 -9 13 -8 12 -8 13 -8 13 -8 13 -7 13 -7 13 -7 14 -6 13 -6 14 -6 14 -6 14 -7 14 -7 14 -6 14 -6 14 -5 15 0 0 0 0 0 0 0 0 0 0 ]
